gene_id,gut_r1,gut_r2,gut_r3,duct_r1,duct_r2,duct_r3
ENSMUSG00000083670,2.78,4.66,3.46,3.92,4.83,7.55
ENSMUSG00000001829,616.98,864.39,577.67,994.4,697.1,586.81
ENSMUSG00000098187,1.85,3.11,0.69,0.78,1.93,3.02
ENSMUSG00000097056,9.25,23.32,13.84,0.0,2.9,0.76
ENSMUSG00000002249,14.8,0.0,8.3,5.49,1.93,3.02
ENSMUSG00000005566,2676.99,3020.7,2494.7,1776.27,2002.48,2054.98
ENSMUSG00000040648,1447.65,1002.76,1632.0,744.23,313.79,427.46
ENSMUSG00000059791,987.91,1007.42,841.94,893.23,1030.21,1259.72
ENSMUSG00000059796,15440.32,13251.92,16923.27,10930.53,13321.25,14055.57
ENSMUSG00000051147,27.75,49.75,40.13,36.86,106.21,40.78
ENSMUSG00000027099,1007.34,1044.73,1021.82,992.04,1052.41,1530.09
ENSMUSG00000027091,1949.93,1799.52,1563.51,1880.57,1787.17,2226.42
ENSMUSG00000051149,34.23,14.77,30.44,9.41,9.66,19.64
ENSMUSG00000000889,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000881,9.25,38.09,49.81,97.24,49.24,53.62
ENSMUSG00000000884,124.88,160.91,231.76,171.75,137.1,251.49
ENSMUSG00000064115,0.0,12.44,0.0,0.0,0.0,1.51
ENSMUSG00000098851,0.0,0.0,0.0,3.92,0.0,6.04
ENSMUSG00000082253,6.48,7.77,7.61,2.35,1.93,4.53
ENSMUSG00000082780,5.55,11.66,9.69,10.98,19.31,28.7
ENSMUSG00000057421,1067.47,1040.07,1042.57,940.29,548.41,765.05
ENSMUSG00000026321,1344.04,1256.17,1519.93,1488.46,1723.45,1153.99
ENSMUSG00000007050,439.38,625.75,463.52,654.83,596.69,947.06
ENSMUSG00000051113,36.08,16.32,13.14,16.47,26.07,38.52
ENSMUSG00000061410,8.33,39.64,6.92,9.41,95.59,58.91
ENSMUSG00000061411,83.25,95.61,90.63,104.3,174.76,59.66
ENSMUSG00000061414,246.98,234.75,247.67,152.14,89.79,113.28
ENSMUSG00000065701,1.85,2.33,1.38,2.35,1.93,3.02
ENSMUSG00000084362,4.63,3.11,4.15,0.0,10.62,0.0
ENSMUSG00000084361,0.0,1.55,1.38,0.0,0.0,1.51
ENSMUSG00000081788,14.8,17.88,9.69,4.71,4.83,0.76
ENSMUSG00000081789,0.93,3.89,6.92,1.57,1.93,4.53
ENSMUSG00000081787,3.7,0.0,2.08,1.57,0.97,0.76
ENSMUSG00000084368,3.7,6.22,8.99,3.92,11.59,16.62
ENSMUSG00000081783,8.33,1.55,4.15,2.35,0.97,1.51
ENSMUSG00000081781,0.0,0.0,1.38,0.78,0.0,0.76
ENSMUSG00000106019,60.13,59.08,70.57,37.64,67.59,13.59
ENSMUSG00000106010,0.0,0.0,0.0,2.35,47.31,0.76
ENSMUSG00000015882,533.73,576.78,727.79,327.81,133.24,210.71
ENSMUSG00000106016,0.0,1.55,0.0,5.49,0.97,14.35
ENSMUSG00000002105,552.23,557.35,642.01,338.79,479.86,308.13
ENSMUSG00000002104,12.95,7.0,0.69,25.88,20.28,41.54
ENSMUSG00000002107,3854.53,4099.64,3757.96,3152.59,3089.66,3325.27
ENSMUSG00000002100,172.05,204.44,237.99,71.36,161.24,105.73
ENSMUSG00000002102,4254.14,5227.54,4248.46,5827.58,5648.28,6513.85
ENSMUSG00000098146,1.85,2.33,0.0,2.35,6.76,0.76
ENSMUSG00000098144,24.05,63.74,47.74,8.63,9.66,4.53
ENSMUSG00000098142,1.85,5.44,1.38,0.0,8.69,3.02
ENSMUSG00000002108,97.13,102.61,60.19,1073.6,2221.66,902.5
ENSMUSG00000098141,3.7,0.0,0.0,0.0,0.0,3.78
ENSMUSG00000046179,690.06,625.75,872.38,232.91,169.93,220.53
ENSMUSG00000084094,1.85,2.33,2.08,2.35,0.97,1.51
ENSMUSG00000016283,37.0,31.87,58.8,5082.56,8723.45,3701.38
ENSMUSG00000084093,0.93,1.55,3.46,3.92,3.86,9.82
ENSMUSG00000084098,17.58,13.99,10.38,8.63,19.31,14.35
ENSMUSG00000081251,39.78,34.98,28.36,83.91,87.86,101.96
ENSMUSG00000081254,3.7,1.55,2.08,2.35,2.9,4.53
ENSMUSG00000081255,5.55,2.33,4.15,4.71,0.97,1.51
ENSMUSG00000043372,102.68,159.35,216.54,145.08,199.86,173.7
ENSMUSG00000025227,250.68,345.91,272.58,301.93,312.83,220.53
ENSMUSG00000022297,1.85,0.78,3.46,28.23,6.76,21.9
ENSMUSG00000025130,16627.11,16608.43,13902.1,14163.11,11550.49,9755.29
ENSMUSG00000022295,3345.77,3014.49,2922.24,3183.17,3602.35,2489.99
ENSMUSG00000107761,97.13,99.5,138.36,34.51,10.62,8.31
ENSMUSG00000107760,52.73,20.21,6.92,36.86,2.9,2.27
ENSMUSG00000107767,5.55,3.11,2.08,3.92,2.9,6.8
ENSMUSG00000095040,0.0,0.0,0.0,0.0,0.0,7.55
ENSMUSG00000095041,2047.98,2107.34,2155.02,3212.19,3830.21,2004.38
ENSMUSG00000095042,2.78,2.33,2.08,0.0,0.97,1.51
ENSMUSG00000016763,67.53,38.09,88.55,36.86,0.0,10.57
ENSMUSG00000112288,2.78,3.11,0.69,7.06,1.93,0.0
ENSMUSG00000093862,1.85,2.33,2.08,1.57,0.97,1.51
ENSMUSG00000051969,451.41,695.71,1165.71,278.4,288.69,172.95
ENSMUSG00000054309,2754.69,3419.47,3196.2,1672.75,1465.66,956.12
ENSMUSG00000040459,1611.37,1729.56,2148.1,1470.42,1647.17,1544.44
ENSMUSG00000080268,1619.7,1919.23,1892.82,2691.46,3476.83,2851.75
ENSMUSG00000054302,851.94,1055.61,863.39,1455.52,1731.17,1899.4
ENSMUSG00000054304,3.7,6.22,1.38,9.41,2.9,9.82
ENSMUSG00000043329,1.85,0.78,1.38,0.78,4.83,2.27
ENSMUSG00000092713,2.78,4.66,7.61,1.57,0.0,2.27
ENSMUSG00000096255,0.0,2.33,1.38,1.57,1.93,0.0
ENSMUSG00000019373,1006.41,1148.89,1194.77,1299.46,879.59,1405.48
ENSMUSG00000019370,3921.13,3798.81,5145.06,6181.26,6666.9,7082.54
ENSMUSG00000002812,4231.01,4001.69,4296.2,3252.97,2743.04,1569.37
ENSMUSG00000002814,367.23,413.54,554.15,467.4,116.83,373.08
ENSMUSG00000113450,44.4,42.75,49.81,23.53,12.55,33.23
ENSMUSG00000037636,76.78,97.17,61.57,34.51,20.28,34.74
ENSMUSG00000015711,353.36,316.37,372.89,169.39,128.41,127.63
ENSMUSG00000015714,3262.52,3212.7,3304.13,3695.27,3724.97,3115.32
ENSMUSG00000115852,19.43,13.21,14.53,25.1,20.28,18.13
ENSMUSG00000115856,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000111348,0.0,4.66,0.0,6.27,1.93,15.86
ENSMUSG00000111349,0.93,0.78,0.0,1.57,9.66,0.0
ENSMUSG00000111340,0.0,0.78,0.0,0.0,0.0,0.0
ENSMUSG00000111341,0.0,2.33,2.77,3.14,0.97,18.88
ENSMUSG00000111342,0.93,0.0,0.69,2.35,0.0,4.53
ENSMUSG00000111345,30.53,25.65,29.75,21.17,42.48,30.96
ENSMUSG00000084587,0.0,0.0,9.69,0.0,0.0,0.0
ENSMUSG00000079003,200.73,253.41,258.05,133.32,218.21,317.2
ENSMUSG00000085069,0.0,5.44,0.0,2.35,0.0,0.76
ENSMUSG00000097532,29.6,47.42,37.36,32.15,3.86,26.43
ENSMUSG00000097533,1.85,2.33,0.0,5.49,0.0,0.76
ENSMUSG00000097530,29.6,23.32,14.53,17.25,15.45,14.35
ENSMUSG00000097536,47.18,17.1,32.52,21.17,73.38,49.85
ENSMUSG00000097537,22.2,16.32,21.45,21.96,1.93,22.66
ENSMUSG00000097534,45.33,34.2,57.42,87.83,21.24,59.66
ENSMUSG00000050379,3726.88,3222.03,3999.41,1929.19,1397.1,1623.74
ENSMUSG00000111143,0.0,1.55,2.08,0.0,0.0,0.0
ENSMUSG00000090626,119.33,164.02,118.3,224.29,68.55,142.74
ENSMUSG00000000416,0.93,0.0,2.08,7.06,25.1,0.0
ENSMUSG00000090622,14.8,0.0,2.77,8.63,0.97,31.72
ENSMUSG00000050373,246.98,449.3,370.12,360.74,558.07,412.36
ENSMUSG00000093445,28.68,29.54,58.11,39.21,49.24,37.76
ENSMUSG00000108332,0.0,0.78,0.0,0.0,1.93,5.29
ENSMUSG00000091971,5761.91,4085.65,2101.75,18910.02,4406.62,1883.54
ENSMUSG00000022142,505.06,607.09,749.93,548.17,350.48,305.11
ENSMUSG00000022141,1677.05,1568.65,1669.36,2036.63,2716.97,2382.75
ENSMUSG00000022146,63.83,57.52,32.52,3.14,8.69,33.99
ENSMUSG00000022144,0.0,0.0,0.69,7.84,0.97,1.51
ENSMUSG00000087177,161.88,153.13,147.36,348.98,300.28,200.14
ENSMUSG00000022149,0.93,0.0,0.0,0.78,3.86,40.78
ENSMUSG00000021639,867.66,912.59,821.19,514.45,445.1,719.73
ENSMUSG00000038119,205.35,148.47,186.1,400.74,243.31,282.46
ENSMUSG00000038116,751.11,845.73,859.24,734.82,972.28,848.12
ENSMUSG00000038112,3.7,3.11,4.15,2.35,1.93,3.02
ENSMUSG00000048376,58.28,31.09,9.69,160.77,190.21,49.85
ENSMUSG00000033186,1589.17,1177.65,1472.19,826.57,601.52,604.94
ENSMUSG00000115148,67.53,155.47,103.77,133.32,109.1,91.38
ENSMUSG00000115147,0.0,0.0,0.0,3.14,0.0,0.0
ENSMUSG00000115144,0.93,3.11,4.84,9.41,9.66,8.31
ENSMUSG00000115145,3.7,7.77,0.69,0.0,0.0,0.0
ENSMUSG00000115143,0.93,0.0,0.69,3.92,7.72,5.29
ENSMUSG00000063838,1.85,18.66,10.38,2.35,0.97,0.76
ENSMUSG00000051427,85.1,84.73,65.72,58.82,91.72,64.19
ENSMUSG00000063830,21.28,31.09,11.07,39.21,36.69,50.6
ENSMUSG00000002524,5315.13,5968.34,5064.11,6803.94,6834.9,5948.94
ENSMUSG00000090083,191.48,187.34,168.11,198.41,246.21,263.57
ENSMUSG00000090081,0.0,7.0,4.84,0.0,3.86,0.0
ENSMUSG00000090080,7.4,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000090086,1.85,3.89,0.0,31.37,12.55,54.38
ENSMUSG00000090084,11.1,7.77,6.23,7.06,4.83,13.59
ENSMUSG00000020788,3872.11,3080.56,3504.75,5999.32,2452.41,2548.14
ENSMUSG00000020787,51.8,17.88,2.08,33.72,10.62,0.0
ENSMUSG00000083582,1.85,0.78,3.46,0.0,0.0,2.27
ENSMUSG00000020785,3441.97,4590.91,3955.82,181.94,193.1,139.72
ENSMUSG00000020783,869.51,1016.75,1062.63,744.23,518.48,311.91
ENSMUSG00000020782,134.13,273.62,178.49,241.54,254.9,164.64
ENSMUSG00000020781,937.04,957.67,849.55,817.95,1092.0,826.22
ENSMUSG00000020780,1723.3,1741.22,1828.48,2100.94,1408.69,1376.03
ENSMUSG00000025491,1263.57,1175.32,896.6,882.25,1156.69,2128.99
ENSMUSG00000025492,7999.51,10803.33,8811.7,3975.24,7927.86,9524.95
ENSMUSG00000025494,419.96,583.0,525.78,926.95,952.97,609.47
ENSMUSG00000025495,364.46,251.08,397.8,732.47,594.76,479.57
ENSMUSG00000025496,0.0,0.78,0.0,2.35,0.0,24.17
ENSMUSG00000025497,6.48,1.55,92.01,0.0,0.0,0.0
ENSMUSG00000025498,487.48,702.71,648.23,2484.43,3248.0,2548.9
ENSMUSG00000025499,626.23,722.14,650.31,881.47,905.66,1308.81
ENSMUSG00000102070,86.03,98.72,105.16,47.05,109.1,125.37
ENSMUSG00000114601,5.55,0.0,2.77,0.0,0.0,0.0
ENSMUSG00000035969,16.65,27.98,0.69,16.47,26.07,11.33
ENSMUSG00000035960,131.35,153.13,174.34,113.71,83.03,164.64
ENSMUSG00000035964,1.85,1.55,0.69,7.06,0.0,18.13
ENSMUSG00000035967,1128.52,1064.94,1433.45,593.66,770.48,364.02
ENSMUSG00000028179,0.0,3.11,7.61,36.07,0.97,64.95
ENSMUSG00000028172,5.55,22.54,0.0,0.0,0.0,0.0
ENSMUSG00000028173,1894.43,1893.58,2259.48,502.69,875.72,577.0
ENSMUSG00000028175,323.75,211.43,286.41,245.46,83.03,101.96
ENSMUSG00000039244,1070.24,1333.12,854.4,907.35,907.59,681.22
ENSMUSG00000039246,0.93,7.0,12.45,8.63,22.21,12.08
ENSMUSG00000114438,24.05,24.87,44.28,13.33,18.34,0.76
ENSMUSG00000039242,325.6,383.22,380.5,276.83,68.55,208.44
ENSMUSG00000023992,0.93,3.11,5.53,3.14,8.69,12.84
ENSMUSG00000023991,546.68,463.29,510.56,1585.7,2087.45,1366.21
ENSMUSG00000116883,1.85,1.55,0.0,0.0,0.0,0.0
ENSMUSG00000107092,72.15,38.87,22.83,43.92,62.76,30.96
ENSMUSG00000091020,10.18,3.89,4.84,7.06,7.72,6.04
ENSMUSG00000091021,9.25,1.55,6.23,5.49,1.93,3.02
ENSMUSG00000018761,1514.25,1602.08,1418.92,1463.36,1649.1,1783.85
ENSMUSG00000021555,740.94,705.04,731.94,637.58,599.59,418.4
ENSMUSG00000102927,0.93,3.11,3.46,0.78,15.45,16.62
ENSMUSG00000102923,4.63,3.89,2.08,5.49,4.83,6.04
ENSMUSG00000021559,6837.7,6218.64,5990.46,247.03,593.79,248.47
ENSMUSG00000102929,0.0,0.0,6.92,0.0,0.0,9.06
ENSMUSG00000060586,194861.45,217259.05,197333.74,192983.71,282865.74,261436.9
ENSMUSG00000110397,0.0,6.22,9.69,1.57,1.93,0.0
ENSMUSG00000110391,0.0,0.0,0.0,0.78,0.0,0.0
ENSMUSG00000053110,15.73,27.21,2.08,7.06,2.9,6.8
ENSMUSG00000053113,8698.82,12428.73,13035.25,3590.97,5006.21,1851.82
ENSMUSG00000053117,0.0,0.0,0.0,1.57,0.97,1.51
ENSMUSG00000053119,1454.12,1639.39,1768.98,1563.75,1520.69,1707.57
ENSMUSG00000039936,8316.79,8489.22,9862.57,4776.72,3853.38,2051.2
ENSMUSG00000039934,3125.62,3159.07,3566.33,2792.63,2632.97,1751.38
ENSMUSG00000100561,10.18,2.33,2.08,4.71,10.62,6.04
ENSMUSG00000070291,8.33,12.44,13.14,45.49,4.83,2.27
ENSMUSG00000036225,12.95,10.11,1.38,42.35,28.97,24.17
ENSMUSG00000076609,270961.37,172022.33,221565.39,213324.94,115985.69,389439.92
ENSMUSG00000076608,57.35,40.42,69.18,100.38,13.52,63.44
ENSMUSG00000076605,29.6,14.77,33.21,48.62,16.41,45.31
ENSMUSG00000076604,27.75,17.1,30.44,40.78,18.34,99.69
ENSMUSG00000076607,46.25,26.43,49.81,68.23,12.55,55.13
ENSMUSG00000076606,31.45,17.88,36.67,57.25,6.76,45.31
ENSMUSG00000021670,8973.55,5001.34,5651.47,3501.57,2001.52,1638.09
ENSMUSG00000021671,605.88,468.73,491.88,541.9,295.45,361.0
ENSMUSG00000053820,48.1,43.53,47.04,30.58,59.86,65.7
ENSMUSG00000114016,11.1,0.78,0.0,3.14,4.83,15.86
ENSMUSG00000021676,4240.26,3839.23,4774.24,646.2,519.45,708.4
ENSMUSG00000054469,304.33,357.57,309.24,153.71,187.31,222.79
ENSMUSG00000027259,185.93,138.36,110.69,163.9,131.31,142.74
ENSMUSG00000027253,108.23,123.6,168.8,149.0,142.9,234.12
ENSMUSG00000027254,1.85,10.11,1.38,18.04,13.52,12.84
ENSMUSG00000027255,1563.27,1382.87,1328.29,1496.3,1335.31,733.33
ENSMUSG00000027257,16.65,10.88,9.69,26.66,20.28,6.04
ENSMUSG00000032633,1186.79,949.12,1059.17,2177.79,2237.1,1811.79
ENSMUSG00000033478,579.98,555.79,582.51,494.85,390.07,335.32
ENSMUSG00000096349,0.93,0.0,0.69,0.0,2.9,1.51
ENSMUSG00000032637,2816.67,2885.45,2978.97,2353.46,2494.9,1795.93
ENSMUSG00000037577,0.93,7.77,4.84,3.14,2.9,7.55
ENSMUSG00000037570,1690.0,1790.97,1830.55,2635.78,2921.66,1971.9
ENSMUSG00000037572,896.34,986.43,1001.06,504.26,380.41,376.86
ENSMUSG00000037573,1005.49,1198.64,1198.92,1675.11,1416.41,1777.05
ENSMUSG00000037579,0.0,1.55,3.46,83.13,148.69,46.07
ENSMUSG00000004768,47.18,57.52,47.04,74.5,51.17,72.5
ENSMUSG00000071659,756.66,732.24,819.81,462.69,779.17,584.55
ENSMUSG00000071658,0.93,0.78,3.46,36.86,24.14,28.7
ENSMUSG00000026121,270.1,349.02,268.43,210.17,209.52,92.89
ENSMUSG00000071652,432.91,422.09,707.04,541.9,426.76,394.98
ENSMUSG00000026123,3226.45,2451.7,3203.81,3890.54,3216.14,2150.89
ENSMUSG00000071650,3122.84,3229.81,3262.62,3366.68,2623.31,1485.54
ENSMUSG00000026127,1529.05,1473.04,1410.62,1511.99,1501.38,1658.48
ENSMUSG00000026126,675.26,1017.52,886.22,465.83,577.38,795.26
ENSMUSG00000034175,327.45,382.45,265.66,288.59,297.38,212.97
ENSMUSG00000034177,283.98,302.38,320.31,384.27,284.83,103.47
ENSMUSG00000034171,277.5,149.25,168.8,727.76,506.9,268.11
ENSMUSG00000073728,18.5,13.21,42.89,109.01,31.86,45.31
ENSMUSG00000034173,8.33,9.33,15.22,56.46,24.14,74.01
ENSMUSG00000106068,0.0,0.0,1.38,0.78,2.9,1.51
ENSMUSG00000073725,1885.18,1574.09,1592.57,2137.8,1915.59,1969.64
ENSMUSG00000074513,71.23,76.96,98.93,56.46,37.66,77.79
ENSMUSG00000074516,0.93,0.78,2.08,2.35,7.72,3.78
ENSMUSG00000074519,107.3,99.5,112.77,73.72,81.1,46.07
ENSMUSG00000049482,971.26,893.93,819.81,834.42,1014.76,792.24
ENSMUSG00000060802,38626.7,38241.52,41000.65,73862.25,105533.0,159269.51
ENSMUSG00000060803,360.76,489.72,405.41,2052.32,1667.45,4809.3
ENSMUSG00000049489,148.0,212.99,133.52,327.81,249.1,267.35
ENSMUSG00000049488,99.9,86.28,122.45,115.28,70.48,60.42
ENSMUSG00000003233,552.23,509.93,607.42,339.57,355.31,294.54
ENSMUSG00000024429,2248.71,2155.54,2146.71,2057.02,2717.93,1639.6
ENSMUSG00000051723,0.0,1.55,0.0,0.78,0.97,0.76
ENSMUSG00000046378,0.0,2.33,0.0,3.14,0.97,1.51
ENSMUSG00000046372,0.93,1.55,1.38,7.06,9.66,5.29
ENSMUSG00000005968,271.03,253.41,390.19,155.28,136.14,89.87
ENSMUSG00000089265,0.93,0.0,2.77,0.0,0.0,0.0
ENSMUSG00000049739,516.16,472.62,578.36,378.78,463.45,259.04
ENSMUSG00000089261,5.55,1.55,1.38,1.57,1.93,0.0
ENSMUSG00000105006,21.28,16.32,26.98,33.72,21.24,45.31
ENSMUSG00000105004,0.0,0.0,0.69,6.27,0.97,0.76
ENSMUSG00000041915,694.68,749.35,908.36,535.63,480.83,339.85
ENSMUSG00000042870,239.58,240.19,204.09,323.89,359.17,229.59
ENSMUSG00000042873,6.48,0.0,0.0,18.04,32.83,0.76
ENSMUSG00000025745,1472.62,1751.32,1905.27,1564.53,1627.86,1147.95
ENSMUSG00000025746,1626.17,1177.65,977.54,593.66,852.55,939.5
ENSMUSG00000034795,330.23,412.76,399.87,574.05,498.21,479.57
ENSMUSG00000034796,0.0,0.0,0.0,39.21,11.59,18.13
ENSMUSG00000083305,1.85,0.78,2.08,1.57,0.97,3.02
ENSMUSG00000083307,11.1,1.55,5.53,32.94,60.83,31.72
ENSMUSG00000029343,2.78,5.44,2.77,9.41,14.48,22.66
ENSMUSG00000029344,794.59,427.53,470.44,2471.09,4104.42,3065.47
ENSMUSG00000029345,1984.15,1550.77,2242.88,2204.46,2306.62,873.8
ENSMUSG00000029346,774.24,460.96,435.85,1217.12,1456.97,1397.93
ENSMUSG00000029348,9.25,6.22,4.84,8.63,109.1,1.51
ENSMUSG00000036006,206.28,87.84,148.74,1933.12,978.07,1280.11
ENSMUSG00000035228,0.0,0.0,1.38,0.0,0.0,0.0
ENSMUSG00000035227,3935.93,3842.34,3715.76,9081.33,6460.28,12056.48
ENSMUSG00000075391,6.48,18.66,8.3,10.19,17.38,17.37
ENSMUSG00000075394,0.0,4.66,15.91,31.37,0.97,6.04
ENSMUSG00000028431,608.66,599.32,604.65,552.09,153.52,261.31
ENSMUSG00000028430,1197.89,1253.06,1658.98,745.01,179.59,284.72
ENSMUSG00000028433,1481.87,1414.74,1917.03,832.85,328.28,573.97
ENSMUSG00000028435,35.15,21.77,36.67,356.82,134.21,401.03
ENSMUSG00000028434,95.28,108.05,127.29,72.15,46.34,75.52
ENSMUSG00000028437,2242.23,1996.18,2083.76,1835.87,1768.83,1316.36
ENSMUSG00000028436,2167.31,2548.09,2387.47,1708.83,1456.97,1589.0
ENSMUSG00000028439,112.85,126.7,129.37,125.48,165.1,94.4
ENSMUSG00000028438,168.35,153.91,240.75,101.17,30.9,21.9
ENSMUSG00000089883,12.03,3.11,4.15,2.35,4.83,9.06
ENSMUSG00000078519,10.18,7.77,8.99,3.92,9.66,9.06
ENSMUSG00000089889,21.28,38.09,51.19,27.45,63.72,89.87
ENSMUSG00000078515,1876.85,1760.65,1901.12,1151.24,969.38,638.17
ENSMUSG00000049892,16.65,48.19,14.53,428.19,598.62,333.06
ENSMUSG00000114373,4.63,0.0,0.69,0.0,0.0,0.0
ENSMUSG00000032796,0.0,0.0,0.0,0.0,0.97,0.76
ENSMUSG00000044847,162.8,164.79,239.37,167.82,174.76,181.25
ENSMUSG00000006315,777.01,859.73,783.83,907.35,939.45,1401.71
ENSMUSG00000006310,35.15,10.88,6.92,1581.78,532.0,1283.89
ENSMUSG00000006311,0.0,0.0,0.0,2.35,0.0,0.0
ENSMUSG00000006313,13.88,1.55,11.07,10.98,7.72,51.36
ENSMUSG00000084935,0.0,1.55,5.53,25.88,48.28,19.64
ENSMUSG00000084932,1.85,4.66,4.15,12.55,25.1,12.84
ENSMUSG00000084930,0.0,1.55,0.69,0.78,0.0,0.0
ENSMUSG00000087377,4.63,3.89,12.45,14.12,8.69,10.57
ENSMUSG00000087370,1636.35,1240.62,1842.31,577.97,812.0,376.1
ENSMUSG00000084938,0.0,0.0,0.0,0.0,0.0,12.08
ENSMUSG00000084939,0.93,0.78,0.0,0.0,7.72,0.0
ENSMUSG00000069763,14.8,16.32,2.08,14.9,17.38,15.86
ENSMUSG00000032249,555.93,645.18,1021.12,445.44,451.86,661.58
ENSMUSG00000032244,740.01,636.63,658.61,854.81,783.03,688.01
ENSMUSG00000024194,722.44,943.68,869.62,948.13,1056.28,1537.65
ENSMUSG00000032246,85.1,71.51,82.33,3.14,0.0,9.82
ENSMUSG00000079641,701.16,949.9,741.63,686.98,1065.93,1680.38
ENSMUSG00000024191,465.28,577.56,473.9,403.88,327.31,480.33
ENSMUSG00000020573,3040.52,2536.43,3528.97,2239.75,940.41,1413.79
ENSMUSG00000044268,14.8,10.11,11.07,5.49,7.72,4.53
ENSMUSG00000000253,0.93,1.55,11.07,31.37,65.66,1.51
ENSMUSG00000024222,962.01,861.28,940.87,1344.95,384.28,1090.55
ENSMUSG00000024225,6.48,2.33,20.06,0.0,2.9,0.0
ENSMUSG00000050174,64.75,73.07,51.19,51.76,33.79,59.66
ENSMUSG00000024228,0.0,1.55,17.3,13.33,0.0,0.0
ENSMUSG00000050179,0.0,0.0,0.0,0.0,16.41,0.0
ENSMUSG00000081431,18.5,17.88,13.14,14.12,22.21,25.68
ENSMUSG00000086421,2.78,6.22,0.0,0.78,0.0,0.0
ENSMUSG00000081434,46.25,63.74,33.9,55.68,65.66,109.51
ENSMUSG00000081436,3.7,0.78,1.38,1.57,2.9,0.0
ENSMUSG00000086429,234.95,240.19,216.54,600.72,822.62,1213.65
ENSMUSG00000014198,9.25,7.77,14.53,6.27,2.9,0.76
ENSMUSG00000041729,13.88,8.55,8.3,39.21,57.93,5.29
ENSMUSG00000041720,1214.54,991.1,1254.27,637.58,682.62,490.9
ENSMUSG00000005150,381.11,356.02,463.52,523.08,513.66,663.85
ENSMUSG00000047766,119.33,150.02,129.37,87.83,61.79,12.84
ENSMUSG00000047767,1573.45,1722.56,1786.97,1307.3,1665.52,883.62
ENSMUSG00000085939,26.83,19.43,14.53,115.28,207.59,221.28
ENSMUSG00000059183,533.73,631.97,610.88,495.63,556.14,553.58
ENSMUSG00000059182,9469.36,9392.48,9960.12,7738.73,7881.52,6635.44
ENSMUSG00000047428,0.0,0.0,0.0,0.78,25.1,0.76
ENSMUSG00000027751,3467.87,3226.7,3755.19,2735.38,2300.83,1545.2
ENSMUSG00000027750,123.95,139.14,189.56,37.64,69.52,92.89
ENSMUSG00000027752,1283.92,1299.7,1073.7,1490.03,1345.93,1874.48
ENSMUSG00000079177,0.0,0.0,13.84,0.0,33.79,17.37
ENSMUSG00000058581,51.8,34.2,35.28,32.15,56.97,48.33
ENSMUSG00000058586,92.5,122.04,132.14,146.65,107.17,120.08
ENSMUSG00000058587,4689.82,3905.31,4681.54,4019.15,2869.52,2211.31
ENSMUSG00000058589,2.78,0.78,0.69,9.41,21.24,0.76
ENSMUSG00000083819,1.85,0.0,2.08,0.78,1.93,1.51
ENSMUSG00000031659,8674.77,8556.07,8464.4,2254.65,2607.86,1263.5
ENSMUSG00000057580,12.95,14.77,11.07,25.1,29.93,28.7
ENSMUSG00000025403,1191.42,1572.54,1569.05,1845.28,1359.45,1794.42
ENSMUSG00000072582,169.28,258.85,240.75,255.66,269.38,428.21
ENSMUSG00000004207,91992.57,81452.51,69343.78,32177.54,50420.29,29096.71
ENSMUSG00000056185,74.0,87.84,86.48,88.62,219.17,141.98
ENSMUSG00000080747,6.48,3.11,5.53,6.27,5.79,8.31
ENSMUSG00000080746,13.88,10.88,11.76,14.9,18.34,33.23
ENSMUSG00000066771,11.1,6.22,2.08,4.71,1.93,2.27
ENSMUSG00000047182,6.48,27.21,20.06,4.71,0.0,10.57
ENSMUSG00000047180,20785.97,17994.41,14606.37,5772.68,7945.24,4718.67
ENSMUSG00000047181,1.85,3.89,6.23,38.43,87.86,74.01
ENSMUSG00000047187,4076.53,4306.41,4242.23,4474.0,5057.38,6044.85
ENSMUSG00000032094,17.58,18.66,35.28,113.71,167.03,247.72
ENSMUSG00000082429,2.78,0.0,0.69,0.0,0.97,0.0
ENSMUSG00000082424,6.48,10.88,6.23,10.19,8.69,13.59
ENSMUSG00000082423,0.0,2.33,1.38,1.57,5.79,4.53
ENSMUSG00000082420,12.95,13.21,12.45,7.84,14.48,15.1
ENSMUSG00000084113,3.7,3.89,4.84,7.84,9.66,15.86
ENSMUSG00000084116,4.63,4.66,4.15,9.41,5.79,12.08
ENSMUSG00000084118,1.85,4.66,1.38,4.71,5.79,6.8
ENSMUSG00000094690,2.78,14.77,6.23,8.63,19.31,3.02
ENSMUSG00000111933,0.0,0.78,0.0,6.27,0.97,26.43
ENSMUSG00000097827,2.78,3.11,7.61,6.27,14.48,7.55
ENSMUSG00000103238,4.63,0.78,10.38,8.63,19.31,0.0
ENSMUSG00000103233,14.8,5.44,2.08,25.88,49.24,12.84
ENSMUSG00000103232,0.0,6.22,0.0,10.19,0.0,0.0
ENSMUSG00000106607,0.0,53.64,38.05,20.39,28.0,46.82
ENSMUSG00000050914,72.15,101.83,105.16,91.75,85.93,176.72
ENSMUSG00000050910,33.3,22.54,66.41,1.57,4.83,14.35
ENSMUSG00000061207,752.96,806.09,911.82,867.35,1234.9,1487.05
ENSMUSG00000050912,22634.15,13702.77,15950.58,71053.16,63667.19,36479.08
ENSMUSG00000083460,5.55,5.44,6.23,3.92,1.93,3.78
